sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,orig_state_hash,obf_state_hash,state_match,behavior_match,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_function,mut2,52168,51924,21,21,4,4,57,yes,yes,46,ok,49,ok,yes,yes,93.91,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_function,mut3,52168,52247,21,21,4,4,31,yes,yes,46,ok,46,ok,yes,yes,99.93,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_function,mut1,52168,52375,21,21,4,4,35,yes,yes,46,ok,45,ok,yes,yes,99.81,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_function,mut2,52168,52181,21,21,4,4,23,yes,yes,46,ok,47,ok,yes,yes,99.99,0.00,92,93,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_function,mut3,52168,52174,21,21,4,4,31,yes,yes,46,ok,46,ok,yes,yes,99.99,0.00,92,93,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_type_add_function,mut1,52168,52268,21,21,4,4,34,yes,yes,46,ok,51,ok,yes,yes,99.99,0.00,92,93,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_type_add_function,mut2,52168,52172,21,21,4,4,36,yes,yes,46,ok,46,ok,yes,yes,100.00,0.00,92,93,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_type_add_function,mut3,52168,52157,21,21,4,4,43,yes,yes,46,ok,46,ok,yes,yes,99.99,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_type_add_function,mut1,52168,51633,21,21,4,4,25,yes,yes,46,ok,45,ok,yes,yes,99.52,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_type_add_function,mut2,52168,4148335,21,21,4,304,99,yes,yes,46,ok,80,fail,yes,yes,12.73,0.00,92,92,43,43,,,yes,no,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_type_add_function,mut3,52168,52183,21,21,4,4,31,yes,yes,46,ok,44,ok,yes,yes,99.98,0.00,92,91,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,remove_dead_code,mut1,52168,52414,21,21,4,4,32,yes,yes,46,ok,50,ok,yes,yes,99.99,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,remove_dead_code,mut2,52168,52153,21,21,4,4,28,yes,yes,46,ok,57,ok,yes,yes,99.99,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,remove_dead_code,mut3,52168,52355,21,23,4,4,35,yes,yes,46,ok,47,ok,yes,yes,99.81,0.00,92,92,43,45,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_remove_dead_code,mut1,52168,47564,21,21,4,4,40,yes,yes,46,ok,47,ok,yes,yes,93.46,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_remove_dead_code,mut2,52168,50879,21,21,4,4,36,yes,yes,46,ok,46,ok,yes,yes,99.88,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_remove_dead_code,mut3,52168,51818,21,21,4,4,24,yes,yes,46,ok,46,ok,yes,yes,99.99,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_type_remove_dead_code,mut1,52168,52207,21,21,4,4,31,yes,yes,46,ok,47,ok,yes,yes,99.98,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_type_remove_dead_code,mut2,52168,52354,21,21,4,4,27,yes,yes,46,ok,49,ok,yes,yes,100.00,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_type_remove_dead_code,mut3,52168,49255,21,21,4,4,35,yes,yes,46,ok,46,fail,yes,yes,99.98,0.00,92,92,43,43,,,yes,no,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_type_remove_dead_code,mut1,52168,52168,21,21,4,4,36,yes,yes,46,ok,45,ok,yes,yes,100.00,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_type_remove_dead_code,mut2,52168,51643,21,21,4,4,29,yes,yes,46,ok,46,ok,yes,yes,99.90,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_type_remove_dead_code,mut3,52168,52180,21,21,4,4,26,yes,yes,46,ok,46,ok,yes,yes,99.99,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_function_remove_dead_code,mut1,52168,3095331,21,21,4,234,101,yes,yes,46,ok,74,fail,yes,yes,16.39,0.00,92,92,43,43,,,yes,no,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_function_remove_dead_code,mut2,52168,52168,21,21,4,4,26,yes,yes,46,ok,51,ok,yes,yes,99.97,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_function_remove_dead_code,mut3,52168,52163,21,21,4,4,27,yes,yes,46,ok,50,ok,yes,yes,100.00,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_function_remove_dead_code,mut1,52168,52156,21,21,4,4,30,yes,yes,46,ok,46,ok,yes,yes,99.99,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_function_remove_dead_code,mut2,52168,51913,21,21,4,4,20,yes,yes,46,ok,46,ok,yes,yes,100.00,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_function_remove_dead_code,mut3,52168,52168,21,21,4,4,21,yes,yes,46,ok,13,ok,yes,yes,100.00,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_type_add_function_remove_dead_code,mut1,52168,52177,21,21,4,4,23,yes,yes,46,ok,46,ok,yes,yes,99.99,0.00,92,93,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_type_add_function_remove_dead_code,mut2,52168,10393966,21,21,4,144,112,yes,yes,46,ok,141,fail,yes,yes,5.47,0.00,92,92,43,43,,,yes,no,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_type_add_function_remove_dead_code,mut3,52168,50729,21,21,4,4,34,yes,yes,46,ok,44,ok,yes,yes,98.88,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_type_add_function_remove_dead_code,mut1,52168,52168,21,21,4,4,25,yes,yes,46,ok,13,ok,yes,yes,100.00,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_type_add_function_remove_dead_code,mut2,52168,52063,21,21,4,4,61,yes,yes,46,ok,46,ok,yes,yes,99.96,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_type_add_function_remove_dead_code,mut3,52168,52168,21,21,4,4,38,yes,yes,46,ok,13,ok,yes,yes,100.00,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,edit_custom_sections,mut1,52168,51554,21,21,4,4,37,yes,yes,46,ok,51,fail,yes,yes,99.66,0.00,92,92,43,43,,,yes,no,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,edit_custom_sections,mut2,52168,52105,21,21,4,4,29,yes,yes,46,ok,46,ok,yes,yes,99.99,0.00,92,91,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,edit_custom_sections,mut3,52168,51692,21,23,4,6,28,yes,yes,46,ok,46,fail,yes,yes,99.14,0.00,92,92,43,45,,,yes,no,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_edit_custom_sections,mut1,52168,45101,21,21,4,4,27,yes,yes,46,ok,49,ok,yes,yes,90.78,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_edit_custom_sections,mut2,52168,52118,21,21,4,4,29,yes,yes,46,ok,53,ok,yes,yes,99.98,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_edit_custom_sections,mut3,52168,51795,21,21,4,4,27,yes,yes,46,ok,47,ok,yes,yes,100.00,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_type_edit_custom_sections,mut1,52168,52164,21,21,4,4,42,yes,yes,46,ok,45,ok,yes,yes,100.00,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_type_edit_custom_sections,mut2,52168,52214,21,21,4,6,37,yes,yes,46,ok,45,ok,yes,yes,99.46,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_type_edit_custom_sections,mut3,52168,2771586,21,21,4,176,91,yes,yes,46,ok,73,fail,yes,yes,18.03,0.00,92,92,43,43,,,yes,no,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_type_edit_custom_sections,mut1,52168,52168,21,21,4,4,26,yes,yes,46,ok,13,ok,yes,yes,100.00,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_type_edit_custom_sections,mut2,52168,52180,21,21,4,4,33,yes,yes,46,ok,48,ok,yes,yes,99.99,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_type_edit_custom_sections,mut3,52168,52130,21,21,4,4,32,yes,yes,46,ok,49,ok,yes,yes,99.99,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_function_edit_custom_sections,mut1,52168,52183,21,21,4,4,26,yes,yes,46,ok,51,ok,yes,yes,99.99,0.00,92,91,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_function_edit_custom_sections,mut2,52168,49452,21,21,4,4,31,yes,yes,46,ok,46,fail,yes,yes,99.99,0.00,92,92,43,43,,,yes,no,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_function_edit_custom_sections,mut3,52168,52225,21,21,4,4,48,yes,yes,46,ok,47,ok,yes,yes,99.80,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_function_edit_custom_sections,mut1,52168,2215730,21,21,4,111,54,yes,yes,46,ok,70,fail,yes,yes,21.57,0.00,92,92,43,43,,,yes,no,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_function_edit_custom_sections,mut2,52168,52168,21,21,4,4,38,yes,yes,46,ok,17,ok,yes,yes,100.00,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,peephole_add_function_edit_custom_sections,mut3,52168,49348,21,21,4,4,35,yes,yes,46,ok,45,fail,yes,yes,99.99,0.00,92,92,43,43,,,yes,no,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_type_add_function_edit_custom_sections,mut1,52168,52162,21,21,4,4,21,yes,yes,46,ok,46,ok,yes,yes,100.00,0.00,92,92,43,43,,,yes,yes,yes,yes,yes,0,no,,
slist_test_removeAt.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/GillianC/slist/slist_test_removeAt.wasm,add_type_add_function_edit_custom_sections,mut2,52168,51765,21,20,4,4,35,yes,yes,46,ok,46,ok,yes,yes,99.73,0.00,92,92,43,42,,,yes,yes,yes,yes,yes,0,no,,
