sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,orig_state_hash,obf_state_hash,state_match,behavior_match,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function,mut3,74099,70119,3,3,6,6,29,yes,yes,36,ok,33,ok,yes,yes,60.03,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function,mut1,74099,72278,3,3,6,6,34,yes,yes,36,ok,34,ok,yes,yes,99.65,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function,mut2,74099,74189,3,3,6,6,29,yes,yes,36,ok,37,ok,yes,yes,100.00,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function,mut3,74099,70701,3,3,6,0,68,yes,yes,36,ok,33,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,remove_dead_code,mut1,74099,73177,3,2,6,0,37,yes,yes,36,ok,34,ok,yes,yes,ERROR,0.00,47,0,12,0,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,remove_dead_code,mut2,74099,73940,3,3,6,0,26,yes,yes,36,ok,33,ok,yes,yes,ERROR,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,remove_dead_code,mut3,74099,74177,3,3,6,6,27,yes,yes,36,ok,32,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_remove_dead_code,mut1,74099,70155,3,3,6,6,76,yes,yes,36,ok,37,ok,yes,yes,60.02,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_remove_dead_code,mut2,74099,70140,3,3,6,6,35,yes,yes,36,ok,32,ok,yes,yes,60.02,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_remove_dead_code,mut3,74099,71539,3,2,6,0,32,yes,yes,36,ok,34,ok,yes,yes,ERROR,0.00,47,47,12,11,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_remove_dead_code,mut1,74099,74099,3,3,6,6,36,yes,yes,36,ok,12,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_remove_dead_code,mut2,74099,74078,3,3,6,6,28,yes,yes,36,ok,34,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_remove_dead_code,mut3,74099,1569460,3,3,6,128,61,yes,yes,36,ok,43,ok,yes,yes,27.20,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_remove_dead_code,mut1,74099,4009906,3,3,6,299,111,yes,yes,36,ok,66,ok,yes,yes,12.45,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_remove_dead_code,mut2,74099,7618664,3,3,6,229,98,yes,yes,36,ok,95,ok,yes,yes,6.91,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_remove_dead_code,mut3,74099,74085,3,3,6,6,52,yes,yes,36,ok,32,ok,yes,yes,99.88,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_function_remove_dead_code,mut1,74099,74131,3,3,6,6,50,yes,yes,36,ok,35,ok,yes,yes,99.98,0.00,47,48,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_function_remove_dead_code,mut2,74099,72291,3,3,6,6,25,yes,yes,36,ok,32,ok,yes,yes,99.65,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_function_remove_dead_code,mut3,74099,72605,3,3,6,0,33,yes,yes,36,ok,33,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_remove_dead_code,mut1,74099,74102,3,3,6,6,17,yes,yes,36,ok,34,ok,yes,yes,99.98,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_remove_dead_code,mut2,74099,74114,3,3,6,6,36,yes,yes,36,ok,33,ok,yes,yes,99.98,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_remove_dead_code,mut3,74099,74112,3,3,6,6,29,yes,yes,36,ok,36,ok,yes,yes,99.98,0.00,47,48,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_remove_dead_code,mut1,74099,74116,3,3,6,6,33,yes,yes,36,ok,32,ok,yes,yes,99.98,0.00,47,48,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_remove_dead_code,mut2,74099,73974,3,3,6,6,38,yes,yes,36,ok,30,ok,yes,yes,99.93,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_remove_dead_code,mut3,74099,74100,3,3,6,0,33,yes,yes,36,ok,33,ok,yes,yes,ERROR,0.00,47,48,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_remove_dead_code,mut1,74099,15540418,3,3,6,325,248,yes,yes,36,ok,164,ok,yes,yes,3.49,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_remove_dead_code,mut2,74099,69126,3,3,6,6,35,yes,yes,36,ok,33,ok,yes,yes,58.87,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_remove_dead_code,mut3,74099,74116,3,3,6,6,30,yes,yes,36,ok,30,ok,yes,yes,99.99,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,edit_custom_sections,mut1,74099,67922,3,3,6,5,37,yes,yes,36,ok,33,ok,yes,yes,58.78,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,edit_custom_sections,mut2,74099,71703,3,3,6,0,21,yes,yes,36,ok,32,ok,yes,yes,ERROR,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,edit_custom_sections,mut3,74099,74127,3,3,6,6,36,yes,yes,36,ok,33,ok,yes,yes,99.99,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_edit_custom_sections,mut1,74099,70119,3,3,6,6,30,yes,yes,36,ok,12,ok,yes,yes,60.03,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_edit_custom_sections,mut2,74099,74051,3,3,6,6,31,yes,yes,36,ok,32,ok,yes,yes,99.96,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_edit_custom_sections,mut3,74099,72354,3,3,6,5,38,yes,yes,36,ok,35,ok,yes,yes,99.69,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_edit_custom_sections,mut1,74099,74129,3,3,6,6,29,yes,yes,36,ok,33,ok,yes,yes,99.98,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_edit_custom_sections,mut2,74099,71183,3,2,6,0,27,yes,yes,36,ok,34,ok,yes,yes,ERROR,0.00,47,46,12,11,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_edit_custom_sections,mut3,74099,74115,3,3,6,6,30,yes,yes,36,ok,32,ok,yes,yes,99.99,0.00,47,48,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_edit_custom_sections,mut1,74099,74065,3,3,6,8,28,yes,yes,36,ok,32,ok,yes,yes,99.99,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_edit_custom_sections,mut2,74099,72334,3,3,6,5,28,yes,yes,36,ok,37,ok,yes,yes,99.69,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_edit_custom_sections,mut3,74099,73820,3,3,6,0,23,yes,yes,36,ok,33,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_function_edit_custom_sections,mut1,74099,77065,3,3,6,0,24,yes,yes,36,ok,32,ok,yes,yes,ERROR,0.00,47,0,12,0,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_function_edit_custom_sections,mut2,74099,72715,3,3,6,0,25,yes,yes,36,ok,33,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_function_edit_custom_sections,mut3,74099,72291,3,3,6,6,29,yes,yes,36,ok,13,ok,yes,yes,99.65,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_edit_custom_sections,mut1,74099,74136,3,3,6,6,25,yes,yes,36,ok,33,ok,yes,yes,99.98,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_edit_custom_sections,mut2,74099,74108,3,3,6,6,27,yes,yes,36,ok,34,ok,yes,yes,99.99,0.00,47,46,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_function_edit_custom_sections,mut3,74099,76862,3,3,6,0,30,yes,yes,36,ok,32,ok,yes,yes,ERROR,0.00,47,0,12,0,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_edit_custom_sections,mut1,74099,66966,3,3,6,0,30,yes,yes,36,ok,33,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_edit_custom_sections,mut2,74099,74109,3,3,6,6,21,yes,yes,36,ok,32,ok,yes,yes,99.99,0.00,47,49,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,add_type_add_function_edit_custom_sections,mut3,74099,75968,3,3,6,0,22,yes,yes,36,ok,31,ok,yes,yes,ERROR,0.00,47,0,12,0,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_edit_custom_sections,mut1,74099,74099,3,3,6,6,32,yes,yes,36,ok,12,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_edit_custom_sections,mut2,74099,74109,3,3,6,6,33,yes,yes,36,ok,30,ok,yes,yes,99.98,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_edit_custom_sections,mut3,74099,73739,3,3,6,0,26,yes,yes,36,ok,36,ok,yes,yes,ERROR,0.00,47,0,12,0,,,yes,yes,yes,yes,yes,0,no,,
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/mining_programs/2.wasm,remove_dead_code_edit_custom_sections,mut1,74099,74099,3,3,6,6,22,yes,yes,36,ok,12,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,yes,yes,yes,0,no,,
