sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,orig_state_hash,obf_state_hash,state_match,behavior_match,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_add_function,mut1,38555,38474,168,166,4,4,27,yes,yes,50,ok,49,ok,yes,yes,99.94,0.00,70,70,182,180,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_add_function,mut2,38555,38060,168,168,4,4,28,yes,yes,50,ok,62,ok,yes,yes,99.72,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_add_function,mut3,38555,38563,168,168,4,0,26,yes,yes,50,ok,52,ok,yes,yes,ERROR,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,remove_dead_code,mut1,38555,38561,168,168,4,4,26,yes,yes,50,ok,58,ok,yes,yes,99.99,0.00,70,71,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,remove_dead_code,mut2,38555,7773719,168,168,4,157,94,yes,yes,50,ok,120,fail,yes,yes,5.93,0.00,70,70,182,182,,,yes,no,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,remove_dead_code,mut3,38555,38561,168,168,4,4,36,yes,yes,50,ok,50,ok,yes,yes,99.99,0.00,70,71,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_remove_dead_code,mut1,38555,38609,168,168,4,4,24,yes,yes,50,ok,48,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_remove_dead_code,mut2,38555,38236,168,168,4,4,24,yes,yes,50,ok,50,ok,yes,yes,99.94,0.00,70,69,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_remove_dead_code,mut3,38555,38555,168,168,4,4,33,yes,yes,50,ok,14,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_remove_dead_code,mut1,38555,38582,168,168,4,4,19,yes,yes,50,ok,50,ok,yes,yes,99.98,0.00,70,71,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_remove_dead_code,mut2,38555,38481,168,168,4,4,31,yes,yes,50,ok,48,fail,yes,yes,99.91,0.00,70,70,182,182,,,yes,no,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_remove_dead_code,mut3,38555,38554,168,168,4,4,26,yes,yes,50,ok,49,ok,yes,yes,99.93,0.00,70,71,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_remove_dead_code,mut1,38555,38563,168,168,4,4,28,yes,yes,50,ok,52,ok,yes,yes,99.99,0.00,70,71,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_remove_dead_code,mut2,38555,38567,168,168,4,4,28,yes,yes,50,ok,300018,timeout,yes,yes,99.98,0.00,70,70,182,182,,,yes,no,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_remove_dead_code,mut3,38555,38555,168,168,4,4,22,yes,yes,50,ok,12,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_function_remove_dead_code,mut1,38555,38358,168,168,4,5,28,yes,yes,50,ok,48,fail,yes,yes,99.86,0.00,70,70,182,182,,,yes,no,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_function_remove_dead_code,mut2,38555,38435,168,168,4,4,29,yes,yes,50,ok,49,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_function_remove_dead_code,mut3,38555,38599,168,168,4,4,47,yes,yes,50,ok,105,ok,yes,yes,99.90,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_function_remove_dead_code,mut1,38555,6427400,168,168,4,404,91,yes,yes,50,ok,108,fail,yes,yes,7.05,0.00,70,70,182,182,,,yes,no,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_function_remove_dead_code,mut2,38555,38575,168,168,4,4,29,yes,yes,50,ok,52,ok,yes,yes,99.99,0.00,70,71,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_function_remove_dead_code,mut3,38555,38595,168,169,4,4,22,yes,yes,50,ok,48,ok,yes,yes,99.44,0.00,70,70,182,183,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_add_function_remove_dead_code,mut1,38555,37312,168,168,4,4,26,yes,yes,50,ok,55,fail,yes,yes,99.60,0.00,70,70,182,182,,,yes,no,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_add_function_remove_dead_code,mut2,38555,36891,168,168,4,0,20,yes,yes,50,ok,48,ok,yes,yes,ERROR,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_add_function_remove_dead_code,mut3,38555,38546,168,168,4,0,17,yes,yes,50,ok,50,ok,yes,yes,ERROR,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_add_function_remove_dead_code,mut1,38555,38191,168,168,4,4,19,yes,yes,50,ok,49,fail,yes,yes,99.60,0.00,70,70,182,182,,,yes,no,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_add_function_remove_dead_code,mut2,38555,38499,168,167,4,4,26,yes,yes,50,ok,48,ok,yes,yes,99.93,0.00,70,70,182,181,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_add_function_remove_dead_code,mut3,38555,37607,168,168,4,6,30,yes,yes,50,ok,52,ok,yes,yes,99.75,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,edit_custom_sections,mut1,38555,37528,168,168,4,4,29,yes,yes,50,ok,49,ok,yes,yes,99.67,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,edit_custom_sections,mut2,38555,38555,168,168,4,4,32,yes,yes,50,ok,12,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,edit_custom_sections,mut3,38555,38653,168,169,4,4,39,yes,yes,50,ok,52,ok,yes,yes,99.41,0.00,70,70,182,183,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_edit_custom_sections,mut1,38555,37486,168,168,4,4,31,yes,yes,50,ok,48,ok,yes,yes,99.63,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_edit_custom_sections,mut2,38555,38489,168,168,4,4,29,yes,yes,50,ok,53,ok,yes,yes,99.93,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_edit_custom_sections,mut3,38555,38548,168,168,4,4,19,yes,yes,50,ok,58,ok,yes,yes,99.98,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_edit_custom_sections,mut1,38555,38474,168,168,4,4,29,yes,yes,50,ok,49,fail,yes,yes,99.89,0.00,70,70,182,182,,,yes,no,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_edit_custom_sections,mut2,38555,38555,168,168,4,4,26,yes,yes,50,ok,14,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_edit_custom_sections,mut3,38555,38546,168,168,4,4,27,yes,yes,50,ok,49,ok,yes,yes,100.00,0.00,70,69,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_edit_custom_sections,mut1,38555,39319,168,169,4,4,27,yes,yes,50,ok,60,ok,yes,yes,96.73,0.00,70,70,182,183,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_edit_custom_sections,mut2,38555,38555,168,168,4,4,24,yes,yes,50,ok,50,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_edit_custom_sections,mut3,38555,38555,168,168,4,4,23,yes,yes,50,ok,14,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_function_edit_custom_sections,mut1,38555,38555,168,168,4,4,27,yes,yes,50,ok,15,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_function_edit_custom_sections,mut2,38555,3692637,168,168,4,216,65,yes,yes,50,ok,83,fail,yes,yes,11.77,0.00,70,70,182,182,,,yes,no,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_function_edit_custom_sections,mut3,38555,38562,168,168,4,4,20,yes,yes,50,ok,51,ok,yes,yes,99.99,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_function_edit_custom_sections,mut1,38555,38726,168,168,4,4,22,yes,yes,50,ok,54,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_function_edit_custom_sections,mut2,38555,38562,168,168,4,4,30,yes,yes,50,ok,52,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_function_edit_custom_sections,mut3,38555,38555,168,168,4,4,24,yes,yes,50,ok,13,ok,yes,yes,100.00,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_add_function_edit_custom_sections,mut1,38555,38592,168,168,4,0,27,yes,yes,50,ok,50,ok,yes,yes,ERROR,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_add_function_edit_custom_sections,mut2,38555,38506,168,168,4,4,25,yes,yes,50,ok,50,ok,yes,yes,99.96,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,add_type_add_function_edit_custom_sections,mut3,38555,37792,168,168,4,5,27,yes,yes,50,ok,49,ok,yes,yes,99.61,0.00,70,70,182,182,,,yes,yes,yes,yes,yes,0,no,,
md5.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/WasmMutate/sub_data_test/realworld_program/callindirect_O2/md5.wasm,peephole_add_type_add_function_edit_custom_sections,mut1,38555,38613,168,168,4,0,31,yes,yes,50,ok,49,ok,yes,yes,ERROR,0.00,70,0,182,0,,,yes,yes,yes,yes,yes,0,no,,
